scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,8,solver_fail:Infeasible_Problem_Detected,mid,8,0,343,34.3,33.416,1.3372,-0.2206,0.9569,12.9764,0.318,0.4269,0.9346,0.2848,-0.0076,0.0308,0.1894,0.0299,27.73,78.88,7.7,1,0,5,0,15,0,0.002465,143,1,0.372305,237,0,2.1487,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,15,max_steps,low,4,0,800,80.0,46.0949,0.9694,0.3775,0.5641,4.3945,0.2225,0.2759,0.35,0.1631,-0.0032,0.0244,0.0491,0.0242,33.63,59.78,9.17,0,0,439,0,144,0,0.011792,528,0,0.429081,298,0,1.5063,3,0.0,9e-10,0.2,
CorridorStructured,mpc_soft,10,19,goal_reached,low,4,1,536,53.6,52.4843,0.8514,-0.6838,0.7067,11.7047,0.0989,0.1994,0.8102,0.1731,-0.001,0.0255,0.0493,0.0254,26.3,239.45,11.37,0,0,2,0,2,0,0.001693,93,3,0.510854,96,3,0.7388,2,0.0,6e-10,0.2,
CorridorStructured,mpc_soft,10,17,goal_reached,low,4,1,536,53.6,52.5218,0.8508,0.9799,0.0794,11.62,0.0944,0.1986,0.862,0.1748,-0.0092,0.0201,0.0495,0.0179,26.5,159.53,8.41,0,0,0,0,11,0,0.001024,280,0,0.391801,164,3,0.931,3,0.0,0.0,0.28767,
CorridorStructured,mpc_soft,10,0,goal_reached,mid,8,1,537,53.7,52.5222,0.8508,0.9781,0.1048,9.7928,0.0997,0.1821,0.7229,0.1524,0.0,0.0289,0.0493,0.0289,25.66,46.52,6.44,0,0,0,0,50,0,0.000879,373,4,0.377492,128,7,2.2067,4,0.0,0.0,0.234901,
CorridorStructured,mpc_soft,10,18,goal_reached,low,4,1,538,53.8,51.6,0.866,0.6794,0.6971,13.1983,0.2294,0.3583,1.0929,0.2752,-0.0062,0.0306,0.0494,0.03,27.08,276.38,14.84,1,0,22,0,32,0,0.017243,169,1,0.367744,400,3,1.158,3,0.0,1.7e-09,0.2,
CorridorStructured,mpc_soft,10,4,goal_reached,mid,8,1,538,53.8,52.1386,0.857,0.2381,0.9502,10.5073,0.0945,0.1716,0.7021,0.1433,-0.0063,0.028,0.0493,0.0273,25.95,184.3,9.51,0,0,2,0,16,0,0.001198,348,4,0.425599,143,6,1.9145,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,6,goal_reached,mid,8,1,536,53.6,52.6266,0.8491,0.9818,0.069,8.1163,0.0679,0.1977,1.0901,0.1857,-0.0013,0.0218,0.0494,0.0217,26.01,38.99,5.61,0,0,0,0,3,0,0.003494,185,3,0.402836,183,3,1.8302,4,0.0,0.0,0.402836,
CorridorStructured,mpc_soft,10,3,goal_reached,mid,8,1,542,54.2,52.4054,0.8527,0.9669,0.1203,9.6318,0.0461,0.0891,0.4666,0.0762,-0.0038,0.02,0.0491,0.0196,26.35,45.52,6.61,0,0,0,0,14,0,0.000904,423,6,0.390561,425,6,1.4742,4,0.0,0.0,0.390561,
CorridorStructured,mpc_soft,10,1,goal_reached,mid,8,1,536,53.6,53.0067,0.843,-0.6429,0.7557,14.5727,0.1712,0.2736,0.8022,0.2135,-0.0069,0.0286,0.0497,0.0278,26.76,156.72,9.43,0,0,7,0,15,0,0.107756,154,7,0.367407,376,5,1.9142,4,0.0,0.0,0.2,
