scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_soft,10,9,goal_reached,low,4,1,564,56.4,52.8983,0.8447,0.9379,0.0501,8.347,0.0325,0.0816,0.4653,0.0748,-0.0009,0.0278,0.0496,0.0277,37.72,94.67,8.49,0,0,0,0,3,0,0.00014,268,3,0.523439,298,0,0.6383,2,0.0,0.0,0.459057,
CorridorStructured,mpcc_soft,10,14,goal_reached,low,4,1,564,56.4,52.8593,0.8453,0.9372,0.0496,8.0316,0.025,0.0578,0.3211,0.0521,-0.0017,0.027,0.0494,0.0269,37.54,96.89,8.7,0,0,0,0,2,0,0.000124,266,1,0.542646,265,1,0.9326,3,0.0,0.0,0.454903,
CorridorStructured,mpcc_soft,10,6,goal_reached,low,4,1,566,56.6,53.21,0.8398,0.9401,0.0842,10.6564,0.0845,0.21,0.9801,0.1922,-0.0034,0.0286,0.0493,0.0284,38.0,255.63,12.59,0,0,0,0,4,0,0.000437,162,3,0.429589,160,3,0.8728,2,0.0,0.0,0.429589,
CorridorStructured,mpcc_soft,10,3,goal_reached,low,4,1,563,56.3,52.9666,0.8436,0.9408,0.0497,10.1591,0.0476,0.117,0.5881,0.1069,-0.0051,0.0278,0.087,0.0273,38.57,181.94,10.07,0,0,0,0,3,0,0.000315,419,3,0.486904,233,1,0.9343,3,0.0,0.0,0.312904,
CorridorStructured,mpcc_soft,10,1,goal_reached,low,4,1,562,56.2,53.212,0.8397,0.9468,0.0506,9.6831,0.0791,0.1826,0.7421,0.1646,-0.0008,0.0305,0.0495,0.0305,38.83,92.22,8.37,0,0,0,0,3,0,0.000359,74,1,0.433325,372,3,0.7028,2,0.0,0.0,0.433325,
CorridorStructured,mpcc_soft,10,12,goal_reached,low,4,1,564,56.4,52.8949,0.8448,0.9379,0.0482,8.3703,0.0269,0.0726,0.4399,0.0675,-0.0009,0.0285,0.0494,0.0285,38.51,80.2,8.61,0,0,0,0,2,0,9.6e-05,438,2,0.52151,439,2,0.8138,3,0.0,0.0,0.475548,
CorridorStructured,mpcc_soft,10,7,goal_reached,low,4,1,566,56.6,52.7189,0.8476,0.9314,0.0463,7.2353,0.0129,0.0266,0.1207,0.0233,-0.0021,0.0296,0.0494,0.0296,38.69,80.82,8.27,0,0,0,0,0,0,0.0,,,0.95429,220,3,0.8693,3,0.0,0.0,0.475547,
CorridorStructured,mpcc_soft,10,13,goal_reached,low,4,1,574,57.4,53.7446,0.8314,0.9363,0.0507,9.826,0.0614,0.1784,0.9595,0.1675,-0.0075,0.0656,0.7848,0.0652,38.56,97.18,8.83,0,0,0,0,6,0,0.000652,124,1,0.395896,122,1,0.6916,2,0.0,0.0,0.384071,
CorridorStructured,mpcc_soft,10,0,goal_reached,low,4,1,564,56.4,53.2283,0.8395,0.9438,0.0556,10.3815,0.0784,0.176,0.7302,0.1576,-0.001,0.0287,0.1149,0.0286,39.24,82.35,9.35,0,0,5,0,17,0,0.262832,399,1,0.274128,398,1,1.0479,2,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,10,goal_reached,low,4,1,565,56.5,52.8085,0.8461,0.9347,0.0481,7.4248,0.0149,0.0294,0.1207,0.0253,-0.0021,0.0274,0.0494,0.0273,39.29,86.69,8.13,0,0,0,0,1,0,1.1e-05,265,2,0.473286,264,2,0.8319,2,0.0,0.0,0.454299,
CorridorStructured,mpcc_soft,10,11,goal_reached,low,4,1,572,57.2,53.4677,0.8357,0.9348,0.0533,10.6761,0.0312,0.0797,0.4478,0.0734,-0.0022,0.0325,0.2727,0.0324,39.13,149.67,9.52,0,0,0,0,2,0,0.000255,232,0,0.412253,235,0,0.5385,3,0.0,0.0,0.412253,
CorridorStructured,mpcc_soft,10,2,goal_reached,low,4,1,571,57.1,52.8694,0.8452,0.9259,0.1107,10.7647,0.0637,0.1535,0.7174,0.1397,-0.0045,0.0293,0.0494,0.0289,39.04,89.17,8.84,0,0,3,0,4,0,0.000158,409,1,0.367838,408,1,1.1191,3,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,5,goal_reached,low,4,1,560,56.0,53.0671,0.842,0.9476,0.052,10.219,0.072,0.167,0.8455,0.1507,-0.0032,0.0281,0.0495,0.0279,39.96,88.62,8.17,0,0,0,0,6,0,0.000236,171,3,0.447016,277,0,0.8571,2,0.0,0.0,0.447016,
CorridorStructured,mpcc_soft,10,8,goal_reached,low,4,1,579,57.9,53.7934,0.8307,0.9291,0.1234,11.0869,0.0606,0.1436,0.68,0.1302,-0.0031,0.0333,0.2822,0.0332,39.45,98.2,8.99,0,0,0,0,6,0,0.000207,441,3,0.373605,156,0,1.0587,2,0.0,0.0,0.373605,
CorridorStructured,mpcc_soft,10,4,max_steps,low,4,0,800,80.0,31.6387,1.4123,0.3955,0.4593,8.2751,0.029,0.0363,0.1193,0.0218,0.0247,0.0387,0.0493,0.0298,42.76,90.5,9.95,0,0,0,0,1,0,1.8e-05,119,1,0.543278,120,1,1.3013,2,0.0,0.0,0.461492,
CorridorStructured,mpcc_soft,10,0,dyn_body_collision,mid,8,0,396,39.6,36.2528,1.2326,0.9155,0.1299,7.7083,0.0651,0.1718,0.9692,0.159,-0.003,0.0356,0.3239,0.0355,40.56,167.49,13.7,0,0,3,1,7,1,0.698475,395,4,-0.017198,395,4,1.9899,4,0.0,0.0,-0.017198,
CorridorStructured,mpcc_soft,10,17,goal_reached,low,4,1,565,56.5,53.5156,0.835,0.9472,0.0521,12.0591,0.0742,0.1557,0.7084,0.1369,-0.0049,0.0275,0.0495,0.027,37.08,113.94,8.79,0,0,0,0,6,0,0.001136,223,2,0.453944,175,3,0.9735,3,0.0,0.0,0.419907,
CorridorStructured,mpcc_soft,10,16,goal_reached,low,4,1,567,56.7,53.7094,0.832,0.9473,0.0513,11.0064,0.115,0.2838,1.3955,0.2595,-0.0021,0.0284,0.0494,0.0283,37.74,66.79,8.44,0,0,0,0,3,0,0.002359,464,1,0.37834,461,1,0.8166,2,0.0,0.0,0.37834,
CorridorStructured,mpcc_soft,10,3,goal_reached,mid,8,1,564,56.4,52.8768,0.8451,0.9375,0.0493,8.37,0.0311,0.076,0.4303,0.0694,-0.0017,0.03,0.0496,0.03,38.11,91.99,9.05,0,0,0,0,2,0,0.000189,190,2,0.550302,190,2,1.7092,4,0.0,0.0,0.475384,
