controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,43.74,14.593871,0.0,0.0,0.416667,0.665624,0.583333,0.493007,0.823468,0.410417,160.4765,122.742668,0.145755,0.0959,-0.007758,0.005508,20.383833,2.053482,0.675185,0.441826,0.27521,0.106147,0.425781,0.12615,1.291367,0.691848,0.242777,0.126539,0.027437,0.009237,10.253063,4.354379,0.6,0.663325,0.0,0.0,10.033333,23.860684,0.0,0.0,0.017899,0.042817
mpc_hard,60,OpenClutter,43.583333,13.683082,0.0,0.0,0.466667,0.644636,0.616667,0.486198,0.867515,0.582225,190.874667,162.378071,0.131922,0.107973,-0.002408,0.009929,25.371333,3.228562,0.77921,0.391448,0.297277,0.118839,0.439639,0.138393,1.25237,0.730721,0.238765,0.18866,0.026285,0.031526,9.714895,3.405371,0.533333,0.694422,0.0,0.0,4.516667,9.51401,0.0,0.0,0.015525,0.034033
