controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_hard,60,CorridorStructured,51.895,14.030674,0.0,0.0,0.1,0.3,0.783333,0.411974,0.75211,0.35446,277.074333,249.116645,0.098087,0.073155,-0.003127,0.003727,48.260667,11.770802,0.863142,0.194497,0.3312,0.103263,0.4016,0.090532,1.246347,1.105334,0.191095,0.115805,0.03363,0.011346,10.093872,3.688891,0.35,1.092779,0.0,0.0,0.633333,1.251222,0.0,0.0,0.003102,0.00952
mpcc_hard,60,OpenClutter,51.636667,11.811435,0.0,0.0,0.066667,0.249444,0.883333,0.321023,0.813367,0.374446,364.2575,133.668016,0.101905,0.0758,-0.005582,0.011643,47.725167,10.493924,0.919555,0.123736,0.333245,0.096464,0.408745,0.136124,1.053843,0.645481,0.200308,0.118395,0.037947,0.031735,10.213783,2.876901,0.15,0.357071,0.0,0.0,0.4,0.934523,0.0,0.0,0.002231,0.009424
