controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_soft,60,CorridorStructured,53.308333,12.446851,0.0,0.0,72.633333,87.943536,0.766667,0.422953,1.052408,1.219472,211.457167,183.816407,0.242562,0.305311,-0.005145,0.005893,42.956667,8.659836,0.722112,0.395029,0.272013,0.09514,0.388874,0.073135,1.065435,0.611389,0.369527,0.482475,0.027407,0.013803,11.336338,4.055232,0.366667,0.631577,0.0,0.0,54.9,105.192316,0.0,0.0,0.012418,0.027205
mpc_soft,60,OpenClutter,55.348333,11.919794,0.0,0.0,51.133333,74.707533,0.766667,0.422953,1.457553,1.758602,216.8105,172.710192,0.39524,0.660894,-0.002358,0.005106,51.114833,11.441722,0.751413,0.392883,0.270864,0.100144,0.395509,0.147124,0.959058,0.400476,0.62683,1.010464,0.02255,0.009446,10.636282,2.828043,0.216667,0.634867,0.0,0.0,57.95,124.500392,0.0,0.0,0.020027,0.092625
