controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_soft,60,CorridorStructured,58.361667,9.458754,0.066667,0.249444,28.1,32.217335,0.933333,0.249444,0.844152,0.33665,258.001667,244.438237,0.112385,0.075568,-0.003462,0.004312,54.7265,11.932285,0.84344,0.221562,0.281537,0.124034,0.354734,0.136785,0.96167,0.595032,0.217933,0.120396,0.035755,0.014973,11.736467,3.709072,0.05,0.284312,0.0,0.0,4.8,13.662357,0.066667,0.249444,0.076638,0.204552
mpcc_soft,60,OpenClutter,55.1,6.18234,0.05,0.217945,22.166667,24.549383,0.916667,0.276385,0.85551,0.377599,436.457333,169.219539,0.116232,0.096215,-0.006015,0.010895,57.701833,10.822844,0.875128,0.240821,0.298333,0.127173,0.365123,0.172564,0.902878,0.341525,0.220582,0.142995,0.03955,0.035968,11.077648,2.72846,0.083333,0.276385,0.0,0.0,3.116667,8.740884,0.05,0.217945,0.077375,0.212937
