scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,4,goal_reached,low,4,1,619,61.9,54.454,0.8206,0.8297,0.3913,11.9621,0.2511,0.417,1.2576,0.3329,-0.0084,0.0211,0.0491,0.0194,51.02,237.07,12.67,0,0,78,0,87,0,0.013432,431,2,0.367747,346,2,0.9208,2,0.0,5e-10,0.2,
CorridorStructured,mpc_soft,10,19,goal_reached,low,4,1,536,53.6,52.1233,0.8573,0.9725,0.0801,6.6337,0.0168,0.041,0.2449,0.0373,-0.0053,0.0151,0.0491,0.0141,33.26,40.58,1.95,0,0,0,0,1,0,8.5e-05,210,0,0.529747,211,0,0.7892,2,0.0,0.0,0.511175,
CorridorStructured,mpc_soft,10,18,goal_reached,low,4,1,536,53.6,52.4841,0.8514,0.9792,0.0724,9.6407,0.0524,0.1396,0.817,0.1294,-0.0038,0.0205,0.0494,0.0201,33.47,68.77,2.97,0,0,0,0,8,0,0.000294,165,1,0.380459,171,1,0.7407,2,0.0,0.0,0.380459,
CorridorStructured,mpc_soft,10,0,goal_reached,mid,8,1,536,53.6,52.7004,0.8479,0.9832,0.0736,8.9858,0.0816,0.1709,0.8385,0.1501,-0.0046,0.0282,0.2201,0.0279,33.67,71.76,3.87,0,0,0,0,23,0,0.000267,134,7,0.367996,368,4,1.5243,4,0.0,0.0,0.351211,
CorridorStructured,mpc_soft,10,16,goal_reached,low,4,1,536,53.6,52.5526,0.8503,0.9805,0.0662,8.4277,0.0452,0.1377,0.826,0.1301,-0.0057,0.0185,0.0492,0.0176,49.79,74.61,3.78,0,0,0,0,8,0,0.000209,279,0,0.380538,280,0,0.681,2,0.0,0.0,0.380538,
CorridorStructured,mpc_soft,10,1,goal_reached,mid,8,1,538,53.8,53.0273,0.8427,0.9856,0.0676,12.838,0.1003,0.1979,0.7261,0.1706,-0.0034,0.0282,0.0494,0.028,34.5,75.35,3.28,0,0,0,0,24,0,0.000287,370,5,0.367543,367,5,1.5929,3,0.0,0.0,0.367543,
CorridorStructured,mpc_soft,10,6,solver_fail:Infeasible_Problem_Detected,mid,8,0,314,31.4,30.4399,1.4679,0.4148,0.8856,11.3106,0.23,0.3634,1.0048,0.2814,-0.0058,0.0247,0.0491,0.0241,59.47,912.63,59.46,2,0,3,0,28,0,0.000458,269,5,0.367321,266,5,1.8662,4,0.0012417892,0.3899218128,0.2,
CorridorStructured,mpc_soft,10,3,goal_reached,mid,8,1,633,63.3,52.1177,0.8574,0.0988,0.8905,12.5117,0.3759,0.5631,1.4613,0.4192,-0.0025,0.0226,0.0494,0.0225,37.6,198.87,13.75,0,0,106,0,113,0,0.026985,408,5,0.384361,409,5,1.9194,4,0.0,3e-10,0.2,
CorridorStructured,mpc_soft,10,7,goal_reached,mid,8,1,541,54.1,52.9239,0.8443,0.9783,0.0875,11.4311,0.1396,0.2391,0.8737,0.1941,-0.0077,0.0298,0.3114,0.0288,36.71,120.76,5.95,0,0,2,0,43,0,0.002299,339,7,0.366898,339,7,1.6932,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,4,goal_reached,mid,8,1,536,53.6,52.2936,0.8545,0.9756,0.088,11.0209,0.0633,0.1283,0.6068,0.1116,-0.0035,0.0228,0.0494,0.0225,44.49,71.67,9.73,0,0,2,0,16,0,0.001078,138,6,0.367432,139,6,1.6884,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,11,goal_reached,mid,8,1,543,54.3,51.7882,0.8628,0.9532,0.174,11.2978,0.1235,0.2082,0.7971,0.1677,-0.0048,0.0273,0.0496,0.0268,36.85,187.58,11.02,0,0,3,0,31,0,0.005923,353,6,0.370336,353,6,1.5525,3,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,14,solver_fail:Infeasible_Problem_Detected,mid,8,0,352,35.2,32.8817,1.3589,0.9222,0.2502,8.4002,0.139,0.2569,0.9198,0.2161,-0.0072,0.0295,0.0493,0.0286,36.29,280.04,15.07,1,0,3,0,25,0,0.003013,267,7,0.371041,276,7,1.8068,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,16,solver_fail:Restoration_Failed,mid,8,0,383,38.3,27.4047,1.6305,0.2683,0.7831,8.6091,0.3932,0.5355,1.2156,0.3636,-0.0021,0.0281,0.0495,0.028,39.39,157.75,15.76,2,0,81,0,109,0,0.019953,270,4,0.377144,271,4,1.9086,4,0.0,1.3e-09,0.2,
CorridorStructured,mpc_soft,10,9,goal_reached,mid,8,1,536,53.6,53.0517,0.8423,0.9898,0.0541,11.1576,0.1212,0.2515,1.2119,0.2203,-0.0055,0.0256,0.0495,0.025,50.23,170.79,7.68,0,0,0,0,27,0,0.000525,186,3,0.367201,186,3,1.4757,3,0.0,0.0,0.367201,
CorridorStructured,mpc_soft,10,10,goal_reached,mid,8,1,536,53.6,52.6979,0.8479,0.9832,0.064,9.4177,0.0659,0.1438,0.6448,0.1278,-0.0113,0.0232,0.1018,0.0203,51.48,66.3,3.14,0,0,0,0,23,0,0.000282,120,1,0.3761,244,2,1.2369,4,0.0,0.0,0.3761,
CorridorStructured,mpc_soft,10,8,goal_reached,mid,8,1,536,53.6,52.7132,0.8477,0.9835,0.0668,13.651,0.0925,0.1861,0.7317,0.1614,-0.0114,0.0252,0.0493,0.0225,52.27,307.69,14.0,0,0,0,0,24,0,0.000223,260,4,0.367824,190,6,1.403,4,0.0,0.0,0.235656,
CorridorStructured,mpc_soft,10,12,goal_reached,mid,8,1,536,53.6,53.3288,0.8379,0.9949,0.0437,13.6655,0.1443,0.2497,0.8574,0.2037,-0.0062,0.0284,0.0496,0.0277,48.09,89.81,8.46,0,0,0,0,29,0,0.000487,241,1,0.367652,142,7,1.7239,4,0.0,0.0,0.262597,
CorridorStructured,mpc_soft,10,18,goal_reached,mid,8,1,604,60.4,54.0251,0.8271,-0.3735,0.8517,19.7907,0.351,0.4599,1.1691,0.2973,-0.0047,0.0256,0.0495,0.0251,36.52,179.43,10.33,0,0,36,0,100,0,0.013754,326,2,0.363081,326,1,1.9056,4,0.0,8.7e-09,0.2,
CorridorStructured,mpc_soft,10,13,goal_reached,mid,8,1,536,53.6,52.3663,0.8533,0.977,0.0724,8.5056,0.0307,0.0834,0.5228,0.0775,-0.0056,0.0187,0.0496,0.0178,50.45,63.9,4.03,0,0,0,0,4,0,0.000206,264,1,0.368659,265,1,1.4963,4,0.0,0.0,0.368659,
