controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,45.051667,16.208264,0.0,0.0,0.066667,0.249444,0.633333,0.481894,0.766305,0.335615,162.611167,100.812618,0.144308,0.159247,-0.008007,0.005603,22.229333,5.815799,0.917953,0.13804,0.211503,0.226452,0.400535,0.074749,1.46143,1.076589,0.237618,0.184776,0.025518,0.006061,9.767595,5.303747,0.533333,0.644636,0.0,0.0,34.166667,88.998533,0.0,0.0,0.001631,0.007387
mpc_hard,60,OpenClutter,48.28,14.709416,0.0,0.0,0.15,0.357071,0.65,0.47697,1.03964,1.174514,180.651667,106.869238,0.200923,0.337738,-0.001117,0.006073,28.23,7.781111,0.924595,0.160236,0.226569,0.194286,0.409192,0.1434,1.249515,0.965411,0.34693,0.547657,0.020857,0.009599,9.55657,3.388801,0.416667,0.585709,0.0,0.0,43.1,117.512084,0.0,0.0,0.003706,0.010778
