scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,18,goal_reached,low,4,1,542,54.2,51.8623,0.8616,0.9569,0.1771,16.3293,0.17,0.265,0.828,0.2033,-0.0083,0.029,0.1685,0.0278,33.82,247.54,13.65,0,0,28,0,37,0,0.126208,402,3,0.35482,403,3,0.8432,3,0.0,3.7e-09,-0.17041,
CorridorStructured,mpc_soft,10,2,goal_reached,mid,8,1,541,54.1,53.2989,0.8384,0.9852,0.0684,12.4328,0.1128,0.2205,0.9843,0.1895,-0.0124,0.0326,0.3671,0.0301,33.49,435.31,17.87,0,0,0,0,21,0,0.252065,403,1,0.251998,403,1,1.7689,4,0.0,0.0,0.251998,
CorridorStructured,mpc_soft,10,0,goal_reached,low,4,1,537,53.7,52.5799,0.8498,0.9791,0.0868,11.7728,0.0827,0.1783,0.7285,0.1579,-0.0007,0.0242,0.0496,0.0242,34.63,217.25,11.57,0,0,11,0,21,0,0.397174,139,0,0.312516,139,0,0.8845,3,0.0,0.0,0.171868,
CorridorStructured,mpc_soft,10,7,goal_reached,low,4,1,550,55.0,53.7915,0.8307,0.978,0.1037,11.9854,0.1422,0.295,1.1831,0.2584,-0.0043,0.0241,0.0491,0.0237,34.28,747.07,30.92,1,0,10,0,22,0,0.277958,379,2,0.25427,380,2,0.9,2,1.482e-06,0.0008150739,0.123717,
CorridorStructured,mpc_soft,10,0,goal_reached,mid,8,1,550,55.0,53.2081,0.8398,0.9674,0.1115,12.5268,0.1583,0.3599,1.5922,0.3232,-0.006,0.0206,0.0491,0.0197,34.73,609.71,25.16,1,0,0,0,19,0,0.203103,431,1,0.306718,432,1,1.7673,4,2.8e-08,1.5389e-05,0.306718,
CorridorStructured,mpc_soft,10,17,goal_reached,low,4,1,536,53.6,51.2799,0.8714,0.9567,0.1644,9.8546,0.0963,0.2316,0.8648,0.2106,-0.0067,0.0227,0.0491,0.0217,39.61,780.77,42.51,1,0,34,0,23,0,0.693938,311,2,0.019179,310,2,1.0019,3,0.0,0.0,-0.075956,
CorridorStructured,mpc_soft,10,4,goal_reached,low,4,1,625,62.5,52.1099,0.8575,0.8338,0.3503,17.2682,0.3457,0.541,1.4078,0.4162,-0.0008,0.0211,0.0491,0.0211,39.33,310.4,24.13,0,0,120,0,42,0,0.184446,414,3,0.307742,414,3,0.904,2,0.0,1.4e-09,-0.079526,
CorridorStructured,mpc_soft,10,6,dyn_body_collision,high,12,0,135,13.5,10.9512,4.0802,0.8112,0.3526,4.2248,0.1469,0.283,0.6227,0.2419,-0.0191,0.0278,0.0491,0.0201,60.17,379.19,58.69,0,0,29,1,34,1,0.780324,134,8,-0.009449,134,8,1.6444,3,0.0,3.8e-09,-0.009449,
CorridorStructured,mpc_soft,10,15,solver_fail:Infeasible_Problem_Detected,mid,8,0,325,32.5,30.9873,1.442,0.9535,0.1607,9.5283,0.2274,0.3766,1.0004,0.3002,-0.0082,0.0254,0.0494,0.0241,37.54,178.46,15.68,1,0,24,0,24,0,0.300076,183,3,0.2311,183,3,2.3815,4,0.0,2.7e-09,-0.199518,
CorridorStructured,mpc_soft,10,9,goal_reached,mid,8,1,536,53.6,52.2053,0.8559,0.974,0.0768,6.6825,0.0143,0.0335,0.1916,0.0303,-0.0056,0.015,0.0491,0.0139,32.98,63.28,2.97,0,0,0,0,0,0,0.0,,,0.605865,261,2,1.5373,4,0.0,0.0,0.511175,
