controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_soft,60,CorridorStructured,54.286667,7.897858,0.016667,0.128019,39.416667,53.390789,0.9,0.3,1.071763,1.180838,257.383167,201.69647,0.18653,0.286499,-0.006795,0.004176,37.294167,8.683032,0.937938,0.097642,0.12509,0.206599,0.309156,0.104376,0.936757,0.429918,0.324423,0.474679,0.030257,0.024011,12.137882,3.788618,0.216667,0.486198,0.0,0.0,40.966667,82.84865,0.016667,0.128019,0.187442,0.184534
mpc_soft,60,OpenClutter,53.526667,7.850114,0.0,0.0,25.566667,23.56082,0.9,0.3,0.997242,0.946635,272.4705,245.486054,0.184792,0.303639,-0.00255,0.005141,40.623,7.37326,0.943478,0.111036,0.187232,0.190269,0.345724,0.109927,0.905447,0.273142,0.312797,0.465337,0.025433,0.016328,11.51916,2.940738,0.233333,0.495536,0.0,0.0,34.333333,88.361505,0.0,0.0,0.118415,0.121183
