scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_soft,10,10,goal_reached,low,4,1,566,56.6,52.7556,0.847,0.9321,0.0461,7.1953,0.0129,0.0272,0.1207,0.0239,-0.0034,0.0286,0.0494,0.0284,38.0,67.66,2.92,0,0,0,0,0,0,0.0,265,2,0.368394,264,2,1.0371,3,0.0,0.0,0.368394,
CorridorStructured,mpcc_soft,10,6,goal_reached,low,4,1,573,57.3,53.4423,0.8361,0.9327,0.0769,10.132,0.0344,0.0946,0.5288,0.0881,-0.0022,0.0279,0.0494,0.0278,38.55,257.99,9.69,0,0,0,0,0,0,0.0,,,0.467746,152,3,1.2251,2,0.0,0.0,0.298029,
CorridorStructured,mpcc_soft,10,12,goal_reached,low,4,1,562,56.2,52.5708,0.85,0.9354,0.0478,8.3215,0.0275,0.0678,0.3973,0.062,-0.0029,0.0271,0.0496,0.027,40.53,81.55,8.3,0,0,0,0,3,0,0.000168,301,0,0.52568,111,3,0.8292,2,0.0,0.0,0.478958,
CorridorStructured,mpcc_soft,10,3,goal_reached,low,4,1,570,57.0,53.1872,0.8401,0.9331,0.046,7.6797,0.0197,0.0513,0.3398,0.0473,-0.0032,0.0307,0.2543,0.0305,40.6,105.84,7.74,0,0,0,0,1,0,2e-06,347,2,0.46668,356,2,0.9965,3,0.0,0.0,0.210153,
CorridorStructured,mpcc_soft,10,11,goal_reached,low,4,1,566,56.6,53.0539,0.8422,0.9373,0.0498,8.212,0.0448,0.1292,0.7465,0.1212,-0.0017,0.0294,0.0495,0.0293,41.14,81.35,9.22,0,0,0,0,1,0,0.000784,234,0,0.410362,232,0,1.1113,3,0.0,0.0,0.410362,
CorridorStructured,mpcc_soft,10,5,goal_reached,low,4,1,567,56.7,53.395,0.8369,0.9417,0.0891,11.7488,0.0886,0.2016,0.9224,0.1811,0.0058,0.0289,0.0495,0.0283,40.94,235.18,11.13,0,0,0,0,13,0,0.000248,472,2,0.442815,475,2,0.9982,2,0.0,0.0,0.438834,
CorridorStructured,mpcc_soft,10,8,goal_reached,low,4,1,595,59.5,54.52,0.8196,0.9163,0.1756,14.667,0.1822,0.3934,1.6736,0.3487,-0.0028,0.0283,0.0495,0.0282,39.94,487.75,19.78,0,0,0,0,14,0,0.083585,281,2,0.431494,471,3,1.0689,2,0.0,0.0,0.431494,
CorridorStructured,mpcc_soft,10,2,goal_reached,low,4,1,599,59.9,55.2221,0.8092,0.9219,0.1488,15.5415,0.1478,0.3256,1.601,0.2902,-0.0137,0.0977,1.1093,0.0967,40.41,330.7,13.24,0,0,2,0,6,0,0.001411,121,3,0.419775,119,3,1.2354,3,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,9,goal_reached,low,4,1,566,56.6,53.1325,0.841,0.9387,0.0502,9.0987,0.0442,0.1306,0.7721,0.1229,-0.0012,0.0277,0.0496,0.0277,47.91,116.97,12.63,0,0,0,0,2,0,0.000313,238,3,0.547627,239,3,0.4488,3,0.0,0.0,0.450519,
CorridorStructured,mpcc_soft,10,7,goal_reached,low,4,1,563,56.3,52.4654,0.8517,0.9319,0.0462,7.0233,0.0147,0.036,0.2866,0.0328,-0.0036,0.029,0.0494,0.0288,48.12,128.69,13.39,0,0,0,0,2,0,0.00027,355,2,0.535497,355,2,1.0053,3,0.0,0.0,0.413392,
CorridorStructured,mpcc_soft,10,1,goal_reached,low,4,1,565,56.5,53.0477,0.8423,0.9389,0.0497,8.9429,0.045,0.125,0.7142,0.1166,-0.0029,0.0288,0.0497,0.0287,61.68,107.99,4.75,0,0,0,0,1,0,0.000343,65,1,0.400941,380,3,0.7204,2,0.0,0.0,0.400941,
CorridorStructured,mpcc_soft,10,15,goal_reached,low,4,1,562,56.2,52.9309,0.8442,0.9418,0.0514,8.9394,0.0494,0.1231,0.674,0.1128,-0.0046,0.0277,0.0494,0.0273,61.85,108.31,4.62,0,0,0,0,2,0,0.000298,242,2,0.509475,244,2,0.8986,3,0.0,0.0,0.450611,
CorridorStructured,mpcc_soft,10,14,goal_reached,low,4,1,571,57.1,53.5372,0.8346,0.9376,0.0494,8.8216,0.0601,0.1779,1.0146,0.1674,-0.0041,0.0378,0.3511,0.0375,62.05,107.77,4.57,0,0,0,0,3,0,0.000457,228,1,0.48698,126,2,1.0455,3,0.0,0.0,0.480031,
CorridorStructured,mpcc_soft,10,13,goal_reached,low,4,1,569,56.9,52.5593,0.8502,0.9237,0.1147,9.9362,0.0559,0.1272,0.5791,0.1143,-0.0038,0.0291,0.0496,0.0289,62.85,115.44,5.83,0,0,2,0,5,0,0.000299,209,0,0.436941,119,1,0.8348,3,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,0,goal_reached,low,4,1,570,57.0,52.7664,0.8468,0.9257,0.1487,12.5076,0.0842,0.1683,0.6129,0.1457,-0.0036,0.0307,0.0493,0.0305,64.39,195.32,11.23,0,0,5,0,21,0,0.615724,209,2,0.043777,209,2,1.0649,2,0.0,0.0,0.043777,
CorridorStructured,mpcc_soft,10,16,goal_reached,low,4,1,570,57.0,53.5889,0.8338,0.9402,0.0506,9.9735,0.0754,0.1779,0.8229,0.1611,-0.002,0.0295,0.13,0.0294,37.91,63.64,2.65,0,0,0,0,2,0,0.000497,103,3,0.491636,290,0,0.9982,2,0.0,0.0,0.422755,
CorridorStructured,mpcc_soft,10,17,goal_reached,low,4,1,566,56.6,53.0046,0.843,0.9365,0.0764,9.4367,0.0406,0.0927,0.4115,0.0834,-0.0025,0.0307,0.0496,0.0306,38.03,104.8,4.26,0,0,0,0,6,0,0.000861,299,0,0.411983,168,3,1.0336,3,0.0,0.0,0.411983,
CorridorStructured,mpcc_soft,10,2,goal_reached,mid,8,1,562,56.2,53.4257,0.8364,0.9506,0.0512,11.3899,0.0975,0.1923,0.7223,0.1657,-0.0012,0.0291,0.1148,0.0291,38.25,64.26,3.21,0,0,0,0,4,0,0.000336,279,1,0.368698,222,4,2.4342,4,0.0,0.0,0.368698,
CorridorStructured,mpcc_soft,10,18,goal_reached,low,4,1,576,57.6,54.431,0.8209,0.945,0.0575,11.3797,0.1301,0.3117,1.2849,0.2833,-0.0088,0.0762,0.8978,0.0757,42.82,335.71,15.35,0,0,2,0,18,0,0.359504,123,0,0.252356,122,0,1.0312,2,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,3,goal_reached,mid,8,1,579,57.9,53.6075,0.8335,0.9259,0.1319,14.3751,0.0913,0.1877,0.8175,0.1641,-0.004,0.0261,0.0496,0.0258,40.95,116.99,8.01,0,0,2,0,24,0,0.041025,305,5,0.412933,327,5,1.9689,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,0,goal_reached,mid,8,1,609,60.9,54.2779,0.8232,0.8913,0.2112,16.8228,0.0859,0.1944,0.7529,0.1744,-0.0063,0.0443,0.4407,0.0439,43.49,588.05,32.55,1,0,0,0,11,0,0.335342,562,1,0.26457,562,1,1.9294,4,4.742e-07,0.0002887916,0.26457,
CorridorStructured,mpcc_soft,10,4,goal_reached,mid,8,1,580,58.0,55.5018,0.8051,0.9569,0.0508,14.1352,0.1989,0.3939,1.3299,0.34,-0.0094,0.0915,1.0349,0.091,47.55,604.79,26.23,0,0,4,0,18,0,0.297193,169,6,0.308065,168,6,2.1914,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,4,max_steps,low,4,0,800,80.0,31.5349,1.417,0.3942,0.4578,7.2484,0.0352,0.0437,0.1207,0.026,-0.0042,0.0208,0.0494,0.0204,70.68,108.09,9.25,0,0,0,0,0,0,0.0,,,0.749374,706,2,1.2212,3,0.0,0.0,0.475548,
CorridorStructured,mpcc_soft,10,1,goal_reached,mid,8,1,602,60.2,56.144,0.7959,0.9326,0.1262,13.8191,0.1895,0.4021,1.7392,0.3546,-0.0388,0.2093,1.6944,0.2057,55.39,121.96,13.02,0,0,7,0,33,0,0.57553,128,3,0.083905,127,3,1.9801,3,0.0,0.0,0.083905,
CorridorStructured,mpcc_soft,10,5,goal_reached,mid,8,1,608,60.8,56.3906,0.7924,0.9275,0.1471,13.9165,0.1891,0.4448,2.0089,0.4026,-0.011,0.0734,0.7771,0.0725,52.38,306.53,19.94,0,0,2,0,11,0,0.002797,435,0,0.378696,421,0,1.9885,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,13,goal_reached,mid,8,1,575,57.5,54.5376,0.8193,0.9485,0.0931,17.4728,0.2055,0.3978,1.6924,0.3406,-0.0013,0.0282,0.0804,0.0282,44.28,242.28,12.95,0,0,2,0,13,0,0.010724,289,1,0.367565,283,1,1.8678,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,12,goal_reached,mid,8,1,616,61.6,58.3097,0.7663,0.9466,0.1334,19.1509,0.2974,0.5612,2.1331,0.4759,-0.0155,0.101,0.8989,0.0998,45.31,287.06,16.08,0,0,6,0,30,0,0.537516,429,2,0.095925,429,2,2.0649,4,0.0,0.0,0.095925,
CorridorStructured,mpcc_soft,10,6,goal_reached,mid,8,1,573,57.3,54.0546,0.8266,0.9434,0.0566,11.4315,0.1242,0.2916,1.0911,0.2639,-0.0049,0.0387,0.3945,0.0384,66.96,135.68,7.6,0,0,0,0,8,0,0.001007,193,3,0.431369,190,3,2.0087,4,0.0,0.0,0.431369,
CorridorStructured,mpcc_soft,10,10,goal_reached,mid,8,1,562,56.2,53.1378,0.8409,0.9455,0.0515,10.4463,0.0954,0.2154,0.9203,0.1931,-0.0011,0.0274,0.0494,0.0274,66.35,111.98,6.61,0,0,0,0,11,0,0.000236,390,5,0.367368,266,2,1.7046,4,0.0,0.0,0.280488,
CorridorStructured,mpcc_soft,10,7,goal_reached,mid,8,1,577,57.7,55.0593,0.8116,0.9542,0.0654,13.8334,0.178,0.3268,1.0288,0.2741,-0.009,0.0466,0.3301,0.0457,68.92,310.1,14.57,0,0,2,0,19,0,0.002751,385,7,0.3744,473,2,2.3276,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,15,goal_reached,mid,8,1,576,57.6,54.633,0.8179,0.9485,0.0937,14.6693,0.1405,0.263,1.0516,0.2223,-0.0024,0.0281,0.1523,0.028,48.37,278.64,15.07,0,0,0,0,7,0,0.000731,141,1,0.424125,91,7,2.4444,4,0.0,0.0,0.237155,
CorridorStructured,mpcc_soft,10,14,goal_reached,mid,8,1,625,62.5,54.6924,0.817,0.8751,0.249,18.7173,0.1856,0.3727,1.434,0.3231,-0.0028,0.0284,0.0932,0.0282,47.34,558.97,26.2,0,0,2,0,47,0,0.00449,465,5,0.367569,513,0,2.0688,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,19,max_steps,low,4,0,800,80.0,29.9033,1.4943,0.3738,0.4624,6.4196,0.8033,0.9888,1.2632,0.5766,0.021,0.0343,0.0496,0.0271,70.2,258.8,25.13,0,0,470,0,47,0,0.003583,321,0,0.396405,311,0,0.8325,2,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,9,goal_reached,mid,8,1,592,59.2,52.7825,0.8466,0.8916,0.2043,11.6476,0.1082,0.239,0.7971,0.2131,-0.0038,0.029,0.0493,0.0287,69.35,134.6,9.37,0,0,3,0,26,0,0.007169,199,3,0.376717,428,2,2.2889,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,8,goal_reached,mid,8,1,605,60.5,55.4069,0.8065,0.9158,0.1653,15.4209,0.1611,0.3267,1.2984,0.2842,-0.0054,0.0403,0.4088,0.04,72.02,347.25,17.69,0,0,6,0,18,0,0.404629,158,1,0.174415,158,1,2.1488,4,0.0,0.0,0.174415,
CorridorStructured,mpcc_soft,10,17,goal_reached,mid,8,1,571,57.1,54.0461,0.8268,0.9465,0.0764,14.1535,0.1075,0.2408,1.22,0.2154,-0.0046,0.0284,0.1654,0.028,43.8,119.43,5.78,0,0,0,0,7,0,0.001007,198,4,0.450958,272,5,2.2224,4,0.0,0.0,0.342037,
CorridorStructured,mpcc_soft,10,11,max_steps,mid,8,0,800,80.0,33.4974,1.3339,0.4187,0.4652,14.0271,0.0778,0.1658,1.169,0.1464,-0.0098,0.0739,0.9876,0.0733,50.53,191.93,16.2,0,0,0,0,11,0,0.000651,125,4,0.426462,159,5,2.1237,4,0.0,0.0,0.426462,
CorridorStructured,mpcc_soft,10,0,goal_reached,high,12,1,588,58.8,55.3997,0.8066,0.9422,0.1195,18.9195,0.189,0.3407,1.2348,0.2835,-0.004,0.0323,0.3019,0.032,51.75,528.08,28.46,0,0,0,0,11,0,0.00085,248,8,0.41181,151,6,2.6905,4,0.0,0.0,0.222727,
CorridorStructured,mpcc_soft,10,2,dyn_body_collision,high,12,0,410,41.0,38.9833,1.1462,0.9508,0.1187,13.0226,0.1824,0.3196,1.1641,0.2624,-0.0032,0.0387,0.2994,0.0386,45.62,134.69,7.35,0,0,3,1,16,1,0.730733,409,6,-0.044374,409,6,2.839,4,0.0,0.0,-0.044374,
CorridorStructured,mpcc_soft,10,1,goal_reached,high,12,1,572,57.2,54.305,0.8228,0.9494,0.1217,18.2622,0.1588,0.2605,0.8233,0.2065,-0.0062,0.0303,0.1421,0.0297,45.68,243.19,11.97,0,0,0,0,23,0,0.25707,443,6,0.335399,443,6,2.8304,4,0.0,0.0,0.205009,
CorridorStructured,mpcc_soft,10,19,goal_reached,mid,8,1,610,61.0,55.3812,0.8068,0.9079,0.1756,20.5891,0.184,0.3422,1.1728,0.2885,-0.0051,0.033,0.3359,0.0326,73.3,501.61,25.6,0,0,6,0,25,0,0.116652,181,1,0.34985,332,2,1.9328,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,7,goal_reached,high,12,1,565,56.5,52.3074,0.8543,0.9258,0.1384,10.6114,0.0862,0.1675,0.593,0.1436,-0.0012,0.0311,0.0495,0.0311,45.4,167.77,11.97,0,0,11,0,16,0,0.667944,138,3,0.027132,138,3,2.6513,4,0.0,0.0,0.027132,
CorridorStructured,mpcc_soft,10,8,goal_reached,high,12,1,572,57.2,53.9301,0.8285,0.9428,0.1108,16.7932,0.1428,0.2548,0.8269,0.2109,-0.0017,0.0287,0.0496,0.0287,44.33,230.02,9.76,0,0,0,0,8,0,0.000381,184,4,0.439424,186,4,2.9808,4,0.0,0.0,0.220944,
CorridorStructured,mpcc_soft,10,6,goal_reached,high,12,1,591,59.1,53.7921,0.8307,0.9102,0.1904,16.9669,0.1324,0.2429,0.9262,0.2036,-0.0206,0.1169,0.8905,0.1151,46.44,447.02,19.1,0,0,5,0,13,0,0.000845,304,11,0.367787,254,2,2.9645,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,18,goal_reached,mid,8,1,607,60.7,56.7113,0.7879,0.9343,0.1613,21.5445,0.2398,0.4659,1.7156,0.3995,-0.0058,0.0513,0.634,0.051,78.79,1384.11,89.22,2,0,2,0,27,0,0.469102,294,2,0.17144,292,2,2.0758,4,1.09334e-05,0.0049575713,0.17144,
CorridorStructured,mpcc_soft,10,11,goal_reached,high,12,1,570,57.0,53.9996,0.8275,0.9474,0.0596,13.9349,0.1229,0.2493,0.9098,0.2169,-0.0033,0.0305,0.2171,0.0304,44.28,382.03,14.88,0,0,0,0,8,0,0.000856,190,3,0.421271,383,1,2.7228,4,0.0,0.0,0.288847,
CorridorStructured,mpcc_soft,10,16,dyn_body_collision,high,12,0,117,11.7,10.0543,4.4442,0.8593,0.2662,2.2112,0.0719,0.1776,0.5212,0.1624,-0.0037,0.028,0.0493,0.0278,65.4,374.06,61.22,0,0,9,1,12,1,0.702542,116,2,-0.005313,116,2,1.5641,3,0.0,0.0,-0.005313,
CorridorStructured,mpcc_soft,10,12,goal_reached,high,12,1,592,59.2,54.158,0.8251,0.9148,0.1904,20.644,0.144,0.2294,0.7682,0.1786,0.0017,0.0303,0.2204,0.0302,54.35,153.32,14.89,0,0,0,0,23,0,0.000435,183,8,0.374155,181,8,2.6267,4,0.0,0.0,0.211755,
OpenClutter,mpcc_soft,11,0,dyn_body_collision,low,4,0,137,13.7,13.4485,3.2466,0.9816,0.0347,3.1309,0.2939,0.6191,1.9956,0.5449,-0.0039,0.0223,0.0498,0.022,87.0,796.39,64.41,0,0,13,1,14,1,0.7435,136,1,-0.016417,136,1,1.2628,2,0.0,0.0,-0.016417,
CorridorStructured,mpcc_soft,10,14,goal_reached,high,12,1,595,59.5,51.9303,0.8605,0.8728,0.2292,10.628,0.0555,0.1192,0.5185,0.1055,-0.0014,0.0297,0.0496,0.0297,45.43,157.16,10.22,0,0,3,0,11,0,0.000849,382,5,0.389238,384,5,2.8672,4,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,4,goal_reached,high,12,1,579,57.9,54.5073,0.8198,0.9414,0.123,16.2131,0.2561,0.5005,1.9794,0.43,-0.006,0.0313,0.2513,0.0307,73.91,766.96,33.18,0,0,11,0,16,0,0.344974,264,5,0.345816,264,5,2.6615,4,0.0,0.0,0.2,
