scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_hard,10,6,solver_fail:Infeasible_Problem_Detected,low,4,0,135,13.5,12.9627,3.4471,0.9602,0.1417,1.8573,0.0142,0.0423,0.1883,0.0399,-0.0205,0.0265,0.0491,0.0169,22.02,243.03,20.08,1,0,0,0,0,0,0.0,,,1.073181,134,3,0.5185,1,0.0,0.0,0.59071,
CorridorStructured,mpc_hard,10,13,solver_fail:Infeasible_Problem_Detected,low,4,0,182,18.2,17.7676,2.5149,0.9762,0.1115,1.4421,0.0089,0.0287,0.1916,0.0273,-0.0154,0.0225,0.0491,0.0164,35.97,704.3,50.17,1,0,0,0,0,0,0.0,,,0.518513,115,1,1.1758,3,0.0,0.0,0.518513,
CorridorStructured,mpc_hard,10,4,solver_fail:Infeasible_Problem_Detected,low,4,0,331,33.1,31.7871,1.4057,0.9603,0.1288,4.7786,0.0206,0.0543,0.2911,0.0502,-0.0092,0.0184,0.0491,0.0159,29.64,192.26,11.63,1,0,0,0,0,0,0.0,,,0.534515,327,2,1.0211,2,0.0,0.0,0.258946,
CorridorStructured,mpc_hard,10,3,solver_fail:Infeasible_Problem_Detected,low,4,0,417,41.7,39.467,1.1322,0.9465,0.1789,8.5932,0.1219,0.2782,1.0391,0.25,-0.0076,0.0262,0.1325,0.025,27.21,377.54,21.6,1,0,0,0,0,0,0.0,342,2,0.444668,363,2,1.1487,3,0.0,6e-10,0.206543,
CorridorStructured,mpc_hard,10,11,goal_reached,low,4,1,536,53.6,52.5156,0.8509,0.9798,0.0698,8.0823,0.0549,0.1387,0.7538,0.1274,-0.0059,0.0231,0.0496,0.0223,22.13,66.05,5.37,0,0,0,0,0,0,0.0,218,0,0.424391,221,0,1.0075,3,0.0,0.0,0.296026,
CorridorStructured,mpc_hard,10,2,goal_reached,low,4,1,536,53.6,52.275,0.8548,0.9753,0.1239,13.251,0.1457,0.264,1.0443,0.2201,0.0008,0.0301,0.0495,0.0301,22.27,191.72,10.57,0,0,7,0,0,0,0.0,198,0,0.430482,376,1,1.1511,3,0.0,4.5e-09,0.2,
CorridorStructured,mpc_hard,10,5,goal_reached,low,4,1,536,53.6,52.5166,0.8508,0.9798,0.0747,10.8496,0.0531,0.1178,0.635,0.1052,-0.0037,0.02,0.0495,0.0196,22.68,71.08,5.83,0,0,0,0,0,0,0.0,427,2,0.36746,269,0,1.0075,2,0.0,6e-10,0.36746,
CorridorStructured,mpc_hard,10,0,goal_reached,low,4,1,536,53.6,52.4254,0.8523,0.9781,0.0785,10.7632,0.0532,0.1189,0.6425,0.1063,-0.0073,0.0228,0.0494,0.0216,23.04,55.31,5.2,0,0,0,0,0,0,0.0,366,1,0.480583,368,1,1.097,2,0.0,0.0,0.480583,
CorridorStructured,mpc_hard,10,18,solver_fail:Infeasible_Problem_Detected,low,4,0,107,10.7,9.2447,4.8334,0.864,0.322,2.9455,0.0018,0.0061,0.031,0.0058,-0.0272,0.0319,0.0491,0.0166,22.02,67.14,9.37,1,0,0,0,1,0,0.101058,106,0,0.444232,106,0,0.9533,2,0.0,0.0,0.444232,
CorridorStructured,mpc_hard,10,14,goal_reached,low,4,1,536,53.6,52.3698,0.8532,0.977,0.0783,9.8567,0.0412,0.0996,0.5406,0.0906,-0.0029,0.0226,0.0494,0.0224,23.34,117.38,6.85,0,0,0,0,1,0,0.001404,118,2,0.499065,438,0,0.9739,3,0.0,0.0,0.499065,
