controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_soft,60,CorridorStructured,59.321667,9.49579,0.033333,0.179505,16.283333,15.954197,0.866667,0.339935,1.000587,0.452104,321.401167,281.062277,0.146717,0.125556,-0.008908,0.022053,54.742167,15.095927,0.879637,0.152992,0.255711,0.125885,0.355009,0.143773,0.940922,0.483321,0.270327,0.165216,0.053943,0.057934,14.458115,6.538449,0.2,0.770281,0.0,0.0,11.033333,60.09547,0.033333,0.179505,0.144277,0.225334
mpcc_soft,60,OpenClutter,53.861667,9.867777,0.066667,0.249444,13.433333,11.528756,0.916667,0.276385,1.161823,0.69681,636.1185,164.13819,0.155032,0.142831,-0.005713,0.009267,60.010667,12.945139,0.949623,0.064157,0.268457,0.13518,0.369301,0.158321,0.933215,0.449562,0.299525,0.224341,0.045578,0.035819,12.818495,4.340038,0.05,0.284312,0.0,0.0,7.65,38.932773,0.066667,0.249444,0.128671,0.221023
