scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_hard,10,2,goal_reached,mid,8,1,562,56.2,53.4266,0.8364,0.9507,0.0512,11.3912,0.0976,0.1924,0.7224,0.1658,-0.0011,0.0291,0.1149,0.0291,40.53,96.22,8.29,0,0,0,0,0,0,0.0,279,1,0.368727,222,4,2.4359,4,0.0,0.0,0.368727,
CorridorStructured,mpcc_hard,10,5,goal_reached,mid,8,1,608,60.8,56.3923,0.7924,0.9275,0.1471,13.9583,0.1888,0.444,2.0103,0.4018,-0.0112,0.0735,0.7781,0.0726,38.37,243.08,17.71,0,0,3,0,0,0,0.0,423,0,0.377905,421,0,1.9885,4,0.0,4e-10,0.2,
CorridorStructured,mpcc_hard,10,18,solver_fail:Infeasible_Problem_Detected,mid,8,0,268,26.8,25.4437,1.7562,0.9494,0.1093,6.6299,0.1247,0.2607,1.1718,0.229,-0.0031,0.0301,0.0495,0.0299,46.42,288.23,22.08,1,0,0,0,1,0,0.05182,267,2,0.427154,262,2,1.6343,4,0.0,0.0,0.427154,
CorridorStructured,mpcc_hard,10,0,solver_fail:Infeasible_Problem_Detected,high,12,0,128,12.8,12.1825,3.6679,0.9518,0.1093,3.2346,0.114,0.2175,0.6497,0.1852,0.005,0.03,0.0493,0.0296,45.12,503.9,48.01,1,0,0,0,0,0,0.0,81,2,0.49873,82,2,2.0547,3,0.0,0.0,0.252424,
CorridorStructured,mpcc_hard,10,17,goal_reached,low,4,1,566,56.6,53.0045,0.843,0.9365,0.0763,9.4399,0.0406,0.0927,0.412,0.0834,-0.0025,0.0307,0.0495,0.0306,59.86,173.76,10.29,0,0,0,0,0,0,0.0,299,0,0.411934,168,3,1.0336,3,0.0,0.0,0.411934,
CorridorStructured,mpcc_hard,10,19,solver_fail:Infeasible_Problem_Detected,mid,8,0,161,16.1,14.6062,3.0592,0.9072,0.1941,4.9906,0.2103,0.416,1.1818,0.359,-0.0088,0.0466,0.3504,0.0458,76.67,1315.11,115.39,2,0,0,0,0,0,0.0,120,6,0.442049,118,6,1.5901,3,1.219e-07,1.96189e-05,0.442049,
CorridorStructured,mpcc_hard,10,7,goal_reached,mid,8,1,577,57.7,55.0609,0.8115,0.9543,0.0653,13.8336,0.1781,0.327,1.0293,0.2742,-0.0091,0.0466,0.33,0.0457,42.45,228.44,16.68,0,0,2,0,2,0,0.002744,385,7,0.374621,473,2,2.3276,4,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,6,goal_reached,mid,8,1,573,57.3,54.0557,0.8266,0.9434,0.0567,11.4311,0.1243,0.2918,1.0917,0.264,-0.0049,0.0387,0.3948,0.0384,46.49,502.71,24.88,0,0,0,0,0,0,0.0,193,3,0.431293,190,3,2.0087,4,0.0,0.0,0.431293,
CorridorStructured,mpcc_hard,10,3,solver_fail:Infeasible_Problem_Detected,high,12,0,106,10.6,10.0037,4.4667,0.9437,0.1465,1.2682,0.2398,0.3542,0.6612,0.2607,-0.0025,0.0266,0.0494,0.0264,44.31,466.66,42.51,1,0,0,0,0,0,0.0,92,9,0.474528,104,9,1.3774,3,0.0,0.0,0.474528,
CorridorStructured,mpcc_hard,10,10,goal_reached,mid,8,1,562,56.2,53.1383,0.8409,0.9455,0.0515,10.4478,0.0955,0.2154,0.9203,0.1931,-0.0011,0.0274,0.0494,0.0273,41.68,185.76,15.11,0,0,0,0,0,0,0.0,390,5,0.367425,266,2,1.7046,4,0.0,0.0,0.280471,
