controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_soft,60,CorridorStructured,57.841667,10.555667,0.0,0.0,23.233333,18.729092,0.783333,0.411974,1.2741,1.668388,199.490833,164.795249,0.271387,0.389669,-0.003995,0.007805,47.940167,15.507234,0.888917,0.175344,0.258643,0.101189,0.407607,0.093089,0.922067,0.180511,0.420938,0.635247,0.02875,0.015599,14.608897,7.018153,0.233333,0.528099,0.0,0.0,57.816667,119.469032,0.0,0.0,0.023172,0.055387
mpc_soft,60,OpenClutter,55.58,11.045343,0.033333,0.179505,20.866667,18.256019,0.783333,0.411974,1.554732,1.737223,219.228333,216.011621,0.378013,0.613607,-0.001625,0.008476,56.717333,20.504672,0.89995,0.175832,0.263813,0.126668,0.403842,0.16526,0.968928,0.40238,0.597423,0.908726,0.027588,0.028323,12.002242,4.362717,0.216667,0.486198,0.0,0.0,47.283333,102.161162,0.033333,0.179505,0.047115,0.158139
