scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_soft,10,6,goal_reached,low,4,1,566,56.6,53.2293,0.8395,0.9404,0.0807,10.8525,0.0843,0.2099,0.9836,0.1922,-0.0033,0.0285,0.0496,0.0283,39.0,87.03,4.03,0,0,0,0,4,0,0.000464,162,3,0.428853,160,3,0.8728,2,0.0,0.0,0.428853,
CorridorStructured,mpcc_soft,10,0,goal_reached,low,4,1,564,56.4,53.2283,0.8395,0.9438,0.0556,10.3814,0.0784,0.176,0.7302,0.1576,-0.001,0.0287,0.1149,0.0286,39.19,79.04,4.55,0,0,5,0,17,0,0.262832,399,1,0.274128,398,1,1.0479,2,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,2,goal_reached,low,4,1,571,57.1,52.8694,0.8452,0.9259,0.1107,10.7647,0.0637,0.1535,0.7174,0.1397,-0.0045,0.0293,0.0494,0.0289,39.3,64.59,4.07,0,0,3,0,4,0,0.000158,409,1,0.367838,408,1,1.1191,3,0.0,0.0,0.2,
CorridorStructured,mpcc_soft,10,3,goal_reached,low,4,1,563,56.3,52.9666,0.8436,0.9408,0.0497,10.1591,0.0476,0.117,0.5881,0.1069,-0.0051,0.0278,0.087,0.0273,39.78,168.78,7.95,0,0,0,0,3,0,0.000315,419,3,0.486904,233,1,0.9343,3,0.0,0.0,0.312904,
CorridorStructured,mpcc_soft,10,5,goal_reached,low,4,1,560,56.0,53.0671,0.842,0.9476,0.052,10.219,0.072,0.167,0.8455,0.1507,-0.0032,0.0281,0.0495,0.0279,40.66,86.58,7.62,0,0,0,0,6,0,0.000236,171,3,0.447016,277,0,0.8571,2,0.0,0.0,0.447016,
CorridorStructured,mpcc_soft,10,9,goal_reached,low,4,1,564,56.4,52.8983,0.8447,0.9379,0.0501,8.347,0.0325,0.0816,0.4653,0.0748,-0.0009,0.0278,0.0496,0.0277,43.39,86.34,10.92,0,0,0,0,3,0,0.00014,268,3,0.523439,298,0,0.6383,2,0.0,0.0,0.459057,
CorridorStructured,mpcc_soft,10,10,goal_reached,low,4,1,565,56.5,52.8085,0.8461,0.9347,0.0481,7.4247,0.0149,0.0294,0.1207,0.0253,-0.0021,0.0274,0.0494,0.0273,43.0,106.38,10.34,0,0,0,0,1,0,1.1e-05,265,2,0.473286,264,2,0.8319,2,0.0,0.0,0.454299,
CorridorStructured,mpcc_soft,10,14,goal_reached,low,4,1,564,56.4,52.8593,0.8453,0.9372,0.0496,8.0316,0.025,0.0578,0.3211,0.0521,-0.0017,0.027,0.0494,0.0269,45.91,87.32,10.91,0,0,0,0,2,0,0.000124,266,1,0.542646,265,1,0.9326,3,0.0,0.0,0.454903,
CorridorStructured,mpcc_soft,10,13,goal_reached,low,4,1,574,57.4,53.7446,0.8314,0.9363,0.0507,9.826,0.0614,0.1784,0.9595,0.1675,-0.0075,0.0656,0.7848,0.0652,56.09,106.75,11.91,0,0,0,0,6,0,0.000652,124,1,0.395897,122,1,0.6916,2,0.0,0.0,0.384071,
CorridorStructured,mpcc_soft,10,8,goal_reached,low,4,1,579,57.9,53.7934,0.8307,0.9291,0.1234,11.0869,0.0606,0.1436,0.68,0.1302,-0.0031,0.0333,0.2822,0.0332,56.66,329.58,17.3,0,0,0,0,6,0,0.000207,441,3,0.373605,156,0,1.0587,2,0.0,0.0,0.373605,
