controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,46.228333,17.450865,0.0,0.0,0.383333,0.685363,0.483333,0.499722,0.807575,0.465537,249.231,182.868884,0.173385,0.163853,-0.006685,0.008111,36.591833,18.987953,0.89004,0.193856,0.299842,0.119177,0.432625,0.115828,1.467512,0.96225,0.264587,0.191391,0.027403,0.011212,10.135507,4.95617,0.666667,0.942809,0.0,0.0,53.016667,137.070844,0.0,0.0,0.013218,0.03417
mpc_hard,60,OpenClutter,43.663333,16.714574,0.0,0.0,0.4,0.663325,0.566667,0.495536,0.885882,0.803052,247.092833,187.297421,0.18144,0.365307,-0.000947,0.005046,41.819167,15.648346,0.935962,0.132202,0.314356,0.118651,0.440952,0.13967,1.365565,0.789215,0.295707,0.501624,0.02079,0.00964,9.219002,3.812228,0.466667,0.561743,0.0,0.0,19.566667,88.91426,0.0,0.0,0.012541,0.029309
