controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,49.351667,15.860785,0.0,0.0,0.133333,0.339935,0.65,0.47697,0.978023,1.214786,286.0165,167.159552,0.221393,0.299986,-0.006042,0.00734,33.0355,6.899469,0.713415,0.411075,0.277836,0.094388,0.393864,0.07171,1.279422,0.925224,0.343428,0.479991,0.027753,0.013725,10.493072,4.5184,0.583333,0.736923,0.0,0.0,47.6,93.204649,0.0,0.0,0.002927,0.009683
mpc_hard,60,OpenClutter,49.501667,15.509024,0.0,0.0,0.083333,0.276385,0.7,0.458258,1.137058,1.433523,325.514,237.709659,0.251097,0.450144,-0.001595,0.004977,41.488833,9.689331,0.793363,0.331919,0.289115,0.102261,0.407123,0.142058,1.177748,0.751752,0.42283,0.737566,0.021983,0.010664,9.754452,3.435735,0.416667,0.640095,0.0,0.0,35.233333,90.602128,0.0,0.0,0.002597,0.00979
