scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_hard,10,1,solver_fail:Infeasible_Problem_Detected,low,4,0,82,8.2,7.95,5.6206,0.9695,0.1481,1.2443,0.0863,0.2147,0.7407,0.1965,-0.0262,0.034,0.0495,0.0217,18.6,82.27,10.45,1,0,0,0,1,0,0.014338,81,1,0.521144,77,1,0.4268,1,0.0,0.0,0.521144,
CorridorStructured,mpc_hard,10,6,solver_fail:Infeasible_Problem_Detected,low,4,0,148,14.8,14.2211,3.1421,0.9609,0.139,3.3237,0.0706,0.2071,0.8219,0.1947,-0.019,0.0264,0.0491,0.0183,19.66,430.23,34.38,1,0,0,0,0,0,0.0,141,3,0.414015,144,3,0.5338,1,0.0,0.0,0.414015,
CorridorStructured,mpc_hard,10,10,goal_reached,low,4,1,537,53.7,52.6247,0.8491,0.98,0.0846,11.4607,0.0838,0.1829,0.7838,0.1626,-0.0026,0.0218,0.0491,0.0216,17.34,86.27,6.63,0,0,0,0,0,0,0.0,242,2,0.367629,246,2,0.7393,2,0.0,0.0,0.33332,
CorridorStructured,mpc_hard,10,13,goal_reached,low,4,1,536,53.6,52.3427,0.8537,-0.1359,0.9714,10.3344,0.0691,0.1598,0.7918,0.1441,-0.0056,0.0227,0.0495,0.022,18.29,102.99,7.0,1,0,3,0,0,0,0.0,242,2,0.393583,199,0,0.8097,2,0.0,7.8e-09,0.2,
CorridorStructured,mpc_hard,10,14,goal_reached,low,4,1,536,53.6,52.6357,0.8489,0.982,0.0664,7.9077,0.0505,0.1267,0.7068,0.1162,-0.0093,0.0267,0.2509,0.0251,18.3,54.63,5.8,0,0,0,0,0,0,0.0,212,1,0.41836,225,3,0.9515,2,0.0,2e-10,0.365527,
CorridorStructured,mpc_hard,10,3,goal_reached,low,4,1,536,53.6,52.2268,0.8556,0.9744,0.0996,7.8467,0.034,0.0786,0.4003,0.0709,-0.0035,0.0237,0.0493,0.0235,18.6,141.36,8.79,0,0,0,0,1,0,0.000494,338,2,0.375608,224,1,0.7407,2,0.0,0.0,0.201262,
CorridorStructured,mpc_hard,10,9,goal_reached,low,4,1,546,54.6,53.1398,0.8409,0.378,0.9026,9.888,0.0557,0.1441,0.8711,0.1329,-0.0063,0.0226,0.0491,0.0217,18.24,77.97,6.82,0,0,0,0,0,0,0.0,394,1,0.383106,400,1,0.8278,2,0.0,0.0,0.332627,
CorridorStructured,mpc_hard,10,8,goal_reached,low,4,1,536,53.6,52.4626,0.8517,0.9788,0.0752,10.0119,0.0407,0.0914,0.4571,0.0818,-0.0076,0.0223,0.0491,0.021,18.7,65.03,5.62,1,0,0,0,0,0,0.0,423,1,0.44335,144,0,0.8545,2,0.0,6.5e-09,0.44335,
CorridorStructured,mpc_hard,10,2,goal_reached,low,4,1,536,53.6,51.8445,0.8619,0.9669,0.135,12.5126,0.0969,0.1745,0.5149,0.1451,-0.0052,0.0233,0.0494,0.0227,18.82,66.52,6.83,0,0,6,0,0,0,0.0,120,3,0.409017,378,1,0.8675,2,0.0,0.0,0.2,
CorridorStructured,mpc_hard,10,15,goal_reached,low,4,1,536,53.6,52.2043,0.8559,0.974,0.0769,6.6773,0.0143,0.0335,0.1916,0.0303,-0.0057,0.015,0.0491,0.0138,18.91,31.86,5.27,0,0,0,0,0,0,0.0,,,0.463006,235,2,0.7108,3,0.0,0.0,0.463006,
