controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_hard,60,CorridorStructured,49.906667,16.632136,0.0,0.0,0.133333,0.339935,0.716667,0.450617,0.79513,0.338983,215.3765,127.961408,0.097088,0.059091,-0.003005,0.003951,34.336,1.648986,0.92121,0.084507,0.346278,0.139532,0.439114,0.203184,1.322385,1.189982,0.194607,0.095749,0.033632,0.010363,10.153257,4.366955,0.25,0.433013,0.0,0.0,0.433333,0.882547,0.0,0.0,0.009627,0.030678
mpcc_hard,60,OpenClutter,42.866667,16.899977,0.0,0.0,0.333333,0.567646,0.633333,0.481894,0.813292,0.433376,291.633167,143.643707,0.099672,0.064348,-0.006195,0.007259,36.122333,3.476992,0.965693,0.013084,0.370768,0.101975,0.431946,0.119117,1.486777,1.221035,0.198818,0.110541,0.036498,0.025666,8.951678,3.612254,0.433333,0.61554,0.0,0.0,0.066667,0.359011,0.0,0.0,0.020404,0.039
