controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_soft,60,CorridorStructured,57.876667,6.738134,0.016667,0.128019,14.616667,17.735174,0.95,0.217945,1.020333,0.81056,200.129167,146.920025,0.127378,0.16764,-0.012122,0.073001,43.4705,3.666749,0.886052,0.172118,0.293221,0.095777,0.372381,0.071638,0.865332,0.210318,0.259028,0.319223,0.058603,0.186772,12.103842,3.093023,0.016667,0.128019,0.0,0.0,1.216667,2.646329,0.016667,0.128019,0.048075,0.133345
mpcc_soft,60,OpenClutter,55.24,1.760606,0.0,0.0,15.466667,14.706537,1.0,0.0,1.042162,0.640126,288.878167,75.270085,0.123133,0.087412,-0.005702,0.006293,41.651,3.460166,0.931857,0.163901,0.325195,0.123727,0.39594,0.116507,0.821805,0.0173,0.25138,0.17092,0.041358,0.024835,11.973205,2.984273,0.016667,0.128019,0.0,0.0,1.4,5.171073,0.0,0.0,0.057841,0.147996
