controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,45.985,14.640376,0.0,0.0,0.35,0.70297,0.7,0.458258,0.754873,0.282238,143.804,115.788013,0.122642,0.08579,-0.007122,0.0055,19.4865,2.127141,0.666322,0.493484,0.289629,0.10444,0.404121,0.0453,1.28303,0.922949,0.211313,0.106943,0.025862,0.005395,10.320348,4.539974,0.483333,0.618915,0.0,0.0,9.883333,24.074947,0.0,0.0,0.011567,0.031862
mpc_hard,60,OpenClutter,42.786667,15.512731,0.0,0.0,0.216667,0.450617,0.666667,0.471405,0.662028,0.368347,247.290333,271.779707,0.098128,0.072163,-0.001517,0.005074,34.586667,11.370974,0.836063,0.39579,0.322905,0.106546,0.418717,0.118534,1.40291,1.107534,0.17376,0.105498,0.022072,0.011984,8.931375,3.424649,0.4,0.522813,0.0,0.0,2.816667,8.703432,0.0,0.0,0.012447,0.032511
