scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,9,goal_reached,low,4,1,546,54.6,53.1398,0.8409,0.378,0.9026,9.8878,0.0556,0.1441,0.8707,0.1329,-0.0062,0.0226,0.0494,0.0217,24.17,40.0,5.96,0,0,0,0,6,0,0.000934,394,1,0.383034,400,1,0.8278,2,0.0,0.0,0.332699,
CorridorStructured,mpc_soft,10,10,goal_reached,low,4,1,537,53.7,52.6251,0.8491,0.98,0.0845,11.4611,0.0838,0.1829,0.7836,0.1626,-0.0025,0.0218,0.0491,0.0217,25.54,92.33,6.46,0,0,0,0,13,0,0.000437,429,1,0.367565,246,2,0.7393,2,0.0,0.0,0.33353,
CorridorStructured,mpc_soft,10,14,goal_reached,low,4,1,536,53.6,52.6353,0.8489,0.982,0.0664,7.9027,0.0504,0.1266,0.7072,0.1162,-0.0093,0.0266,0.2497,0.0249,25.54,37.89,5.74,0,0,0,0,4,0,0.00122,212,1,0.418094,225,3,0.9515,2,0.0,0.0,0.366047,
CorridorStructured,mpc_soft,10,3,goal_reached,low,4,1,536,53.6,52.3193,0.8541,0.2251,0.9544,7.7263,0.031,0.0777,0.4671,0.0712,-0.006,0.0226,0.0491,0.0218,25.91,55.55,6.15,0,0,2,0,5,0,0.006614,337,2,0.375607,224,1,0.7407,2,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,0,goal_reached,low,4,1,537,53.7,52.6748,0.8483,0.9809,0.0766,12.1443,0.0717,0.1475,0.6271,0.1289,-0.0095,0.022,0.0491,0.0198,25.79,38.21,5.7,0,0,0,0,13,0,0.000442,375,1,0.367726,434,3,1.0708,2,0.0,0.0,0.367726,
CorridorStructured,mpc_soft,10,15,goal_reached,low,4,1,536,53.6,52.2043,0.8559,0.974,0.0769,6.6773,0.0143,0.0335,0.1916,0.0303,-0.0057,0.015,0.0491,0.0138,25.93,44.06,5.74,0,0,0,0,0,0,0.0,,,0.463005,235,2,0.7108,3,0.0,0.0,0.463005,
CorridorStructured,mpc_soft,10,8,goal_reached,low,4,1,536,53.6,52.4625,0.8517,0.9788,0.0752,10.0112,0.0407,0.0914,0.457,0.0818,-0.0076,0.0223,0.0491,0.021,26.09,37.89,5.69,0,0,0,0,5,0,0.000262,423,1,0.443309,144,0,0.8545,2,0.0,0.0,0.443309,
CorridorStructured,mpc_soft,10,5,goal_reached,low,4,1,536,53.6,52.2272,0.8556,0.9744,0.077,7.3258,0.0192,0.0413,0.1916,0.0366,-0.0055,0.015,0.0491,0.0139,26.04,38.11,5.57,0,0,0,0,2,0,9.1e-05,260,0,0.381127,263,0,1.0019,2,0.0,0.0,0.381127,
CorridorStructured,mpc_soft,10,2,goal_reached,low,4,1,536,53.6,51.8462,0.8619,0.9669,0.1349,12.5186,0.0968,0.1744,0.5151,0.1451,-0.0052,0.0233,0.0496,0.0227,26.32,104.75,6.69,0,0,6,0,16,0,0.001962,120,3,0.409121,378,1,0.8675,2,0.0,4e-10,0.2,
CorridorStructured,mpc_soft,10,1,goal_reached,low,4,1,536,53.6,52.4095,0.8526,0.9778,0.0727,9.0606,0.0491,0.127,0.7436,0.1172,-0.0056,0.02,0.0491,0.0192,26.51,62.29,5.86,0,0,0,0,8,0,0.000751,82,1,0.368423,360,3,0.5634,2,0.0,0.0,0.368423,
