scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_hard,10,1,solver_fail:Infeasible_Problem_Detected,low,4,0,82,8.2,7.7624,5.7564,0.9466,0.1089,0.6828,0.0984,0.2215,0.7247,0.1984,-0.0042,0.028,0.0494,0.0277,34.07,187.13,19.42,1,0,0,0,1,0,0.032499,81,1,0.510678,79,1,0.4146,1,0.0,0.0,0.510678,
CorridorStructured,mpcc_hard,10,3,solver_fail:Infeasible_Problem_Detected,low,4,0,220,22.0,20.656,2.1632,0.9389,0.0709,2.6811,0.0097,0.0267,0.1211,0.0248,-0.0004,0.028,0.0494,0.028,33.73,319.22,20.68,1,0,0,0,0,0,0.0,,,1.009091,219,1,0.3773,2,0.0,0.0,0.623644,
CorridorStructured,mpcc_hard,10,5,solver_fail:Infeasible_Problem_Detected,low,4,0,517,51.7,48.9797,0.9123,0.9474,0.0665,8.7242,0.0606,0.124,0.5137,0.1082,-0.0046,0.0318,0.2246,0.0315,34.01,505.6,22.76,1,0,0,0,1,0,0.133265,516,2,0.341139,516,2,1.0058,2,0.0,0.0,0.341139,
CorridorStructured,mpcc_hard,10,8,goal_reached,low,4,1,562,56.2,53.1216,0.8412,0.9452,0.0501,9.991,0.0558,0.1378,0.6287,0.126,-0.0016,0.0281,0.0495,0.0281,32.5,139.8,9.82,0,0,0,0,0,0,0.0,150,0,0.438031,148,0,0.8416,2,0.0,0.0,0.319781,
CorridorStructured,mpcc_hard,10,0,goal_reached,low,4,1,565,56.5,53.241,0.8393,0.9423,0.0536,10.6506,0.0476,0.1107,0.5765,0.0999,-0.0027,0.03,0.0494,0.0299,32.3,269.23,12.79,0,0,0,0,0,0,0.0,381,1,0.371287,384,1,1.0566,2,0.0,0.0,0.371287,
CorridorStructured,mpcc_hard,10,11,goal_reached,low,4,1,564,56.4,53.0953,0.8416,0.9414,0.0513,9.9784,0.0729,0.1584,0.5634,0.1406,-0.0008,0.029,0.1822,0.029,32.61,75.32,8.48,0,0,0,0,0,0,0.0,231,0,0.383197,230,0,0.5585,3,0.0,0.0,0.383197,
CorridorStructured,mpcc_hard,10,7,goal_reached,low,4,1,563,56.3,52.908,0.8446,0.9398,0.0473,8.4291,0.0527,0.1544,0.8582,0.1451,-0.0022,0.0298,0.0494,0.0298,32.63,134.69,10.58,0,0,0,0,0,0,0.0,381,2,0.420904,378,2,0.7513,2,0.0,0.0,0.33421,
CorridorStructured,mpcc_hard,10,10,goal_reached,low,4,1,562,56.2,53.3647,0.8373,0.9495,0.0525,9.7485,0.1074,0.2425,1.0158,0.2175,-0.0022,0.0272,0.0496,0.0271,32.94,110.37,12.42,0,0,0,0,0,0,0.0,268,3,0.367519,266,3,0.7278,2,0.0,0.0,0.367519,
CorridorStructured,mpcc_hard,10,12,goal_reached,low,4,1,562,56.2,52.552,0.8503,0.9351,0.0444,8.5773,0.033,0.1018,0.6381,0.0964,-0.0036,0.0278,0.0494,0.0275,33.01,60.8,7.33,0,0,0,0,0,0,0.0,303,0,0.528212,305,0,0.8541,2,0.0,0.0,0.280948,
CorridorStructured,mpcc_hard,10,4,goal_reached,low,4,1,580,58.0,52.9969,0.8431,0.9137,0.1194,8.4891,0.0215,0.0542,0.3259,0.0497,-0.0014,0.0291,0.0494,0.0291,32.19,82.29,8.7,0,0,0,0,0,0,0.0,351,2,0.367622,353,2,0.8431,2,0.0,0.0,0.224143,
CorridorStructured,mpcc_hard,10,2,goal_reached,low,4,1,566,56.6,52.7655,0.8468,0.9323,0.085,10.6216,0.0511,0.1033,0.454,0.0897,-0.0033,0.0283,0.0495,0.0281,33.14,89.37,9.19,0,0,2,0,0,0,0.0,120,3,0.367646,401,1,0.8569,2,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,14,goal_reached,low,4,1,567,56.7,53.282,0.8386,0.9397,0.0508,9.0226,0.0766,0.1894,0.7762,0.1732,-0.0063,0.0511,0.5566,0.0507,33.23,139.09,9.65,0,0,0,0,0,0,0.0,240,3,0.403307,238,3,0.9683,2,0.0,0.0,0.333301,
CorridorStructured,mpcc_hard,10,9,goal_reached,low,4,1,565,56.5,53.2866,0.8386,0.9431,0.05,8.9478,0.0491,0.1263,0.7103,0.1163,-0.0026,0.0282,0.1641,0.0281,34.05,172.65,11.78,0,0,0,0,0,0,0.0,400,1,0.379365,261,0,0.7894,2,0.0,0.0,0.379365,
CorridorStructured,mpcc_hard,10,15,goal_reached,low,4,1,563,56.3,52.9299,0.8442,0.9401,0.0507,7.9781,0.0417,0.1053,0.5168,0.0966,-0.0015,0.0293,0.0494,0.0292,34.14,161.31,13.55,0,0,0,0,0,0,0.0,256,2,0.372039,258,2,0.5542,3,0.0,0.0,0.372039,
CorridorStructured,mpcc_hard,10,6,goal_reached,low,4,1,573,57.3,53.5977,0.8337,0.9354,0.0942,12.3642,0.0806,0.2032,1.02,0.1865,-0.0029,0.0303,0.1538,0.0302,34.29,315.3,14.8,0,0,0,0,0,0,0.0,155,3,0.367424,242,2,0.6318,2,0.0,0.0,0.367424,
CorridorStructured,mpcc_hard,10,13,goal_reached,low,4,1,578,57.8,52.7521,0.8471,0.9127,0.144,9.6828,0.04,0.1002,0.5843,0.0918,0.0008,0.03,0.0494,0.03,34.18,83.06,9.22,0,0,2,0,1,0,0.000337,218,0,0.4111,221,0,0.6834,2,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,16,goal_reached,low,4,1,567,56.7,53.3263,0.8379,0.9405,0.0504,9.0036,0.0585,0.1518,0.8099,0.14,-0.0027,0.0313,0.2293,0.0312,32.26,100.8,8.73,0,0,0,0,0,0,0.0,292,0,0.369171,289,0,0.8818,2,0.0,0.0,0.369171,
CorridorStructured,mpcc_hard,10,12,solver_fail:Infeasible_Problem_Detected,mid,8,0,81,8.1,7.5378,5.928,0.9306,0.1049,0.0886,0.0003,0.0015,0.0095,0.0015,-0.0041,0.0286,0.0494,0.0283,34.08,286.98,29.57,1,0,0,0,0,0,0.0,,,1.620618,80,4,0.8642,3,0.0,0.0,0.910369,
