controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpcc_soft,60,CorridorStructured,57.846667,9.175283,0.066667,0.249444,25.416667,24.350422,0.933333,0.249444,0.847358,0.335131,268.803167,258.825286,0.109707,0.072312,-0.004218,0.008239,56.073333,15.791453,0.88302,0.093959,0.280812,0.12204,0.357798,0.133213,0.964268,0.596651,0.214813,0.116769,0.037795,0.026629,11.532308,3.642099,0.033333,0.179505,0.0,0.0,3.683333,8.711088,0.066667,0.249444,0.069599,0.193417
mpcc_soft,60,OpenClutter,56.308333,5.098637,0.05,0.217945,24.15,31.556206,0.95,0.217945,0.856192,0.381438,640.5675,161.445156,0.111935,0.085303,-0.006177,0.011406,59.727333,11.786737,0.92603,0.084095,0.301326,0.123173,0.37084,0.166634,0.849357,0.1114,0.21685,0.13256,0.03941,0.036488,11.391167,2.940043,0.05,0.284312,0.0,0.0,3.683333,11.058167,0.05,0.217945,0.071997,0.200593
