controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_soft,60,CorridorStructured,54.801667,6.955082,0.0,0.0,24.983333,27.919224,0.85,0.357071,1.028055,0.498549,284.108667,186.581768,0.198247,0.139878,-0.005617,0.005675,60.729333,9.745913,0.511185,0.545816,0.229581,0.082915,0.391746,0.095777,0.882245,0.126032,0.308352,0.174554,0.029737,0.022772,13.506068,4.151733,0.2,0.4,0.0,0.0,33.85,88.188213,0.0,0.0,0.079919,0.14173
mpc_soft,60,OpenClutter,54.633333,10.696926,0.016667,0.128019,20.766667,16.371079,0.866667,0.339935,1.382393,1.426003,231.369167,159.76808,0.375447,0.696875,-0.001803,0.005991,57.185167,18.147984,0.645828,0.453322,0.241544,0.110685,0.383347,0.125823,0.917888,0.374013,0.56523,0.964748,0.025772,0.017186,12.434052,4.111155,0.1,0.3,0.0,0.0,40.633333,100.862938,0.016667,0.128019,0.088322,0.187742
