scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_hard,10,1,solver_fail:Infeasible_Problem_Detected,low,4,0,82,8.2,7.95,5.6206,0.9695,0.1481,1.2839,0.0835,0.2123,0.7403,0.1951,-0.027,0.0337,0.0491,0.0202,23.55,98.04,12.1,1,0,0,0,1,0,0.015198,81,1,0.519504,77,1,0.4268,1,0.0,0.0,0.519504,
CorridorStructured,mpc_hard,10,6,solver_fail:Infeasible_Problem_Detected,low,4,0,148,14.8,14.2203,3.1422,0.9608,0.1393,3.2925,0.0711,0.2078,0.823,0.1953,-0.019,0.0264,0.0491,0.0183,35.56,728.62,58.11,1,0,0,0,0,0,0.0,141,3,0.413676,144,3,0.5338,1,0.0,0.0,0.413676,
CorridorStructured,mpc_hard,10,4,solver_fail:Infeasible_Problem_Detected,low,4,0,365,36.5,33.6473,1.328,0.9218,0.2133,11.9046,0.0445,0.1013,0.4388,0.091,-0.0079,0.0221,0.0491,0.0207,25.69,120.85,8.72,1,0,7,0,0,0,0.0,345,2,0.381953,336,2,0.8822,2,0.0,1.3e-09,0.2,
CorridorStructured,mpc_hard,10,3,goal_reached,low,4,1,536,53.6,52.2253,0.8556,0.9744,0.0999,7.8138,0.034,0.0788,0.4057,0.0711,-0.0038,0.0241,0.0491,0.0237,21.92,64.91,6.49,0,0,0,0,2,0,0.005211,337,2,0.375608,224,1,0.7407,2,4e-10,2.259e-07,0.201307,
CorridorStructured,mpc_hard,10,10,goal_reached,low,4,1,537,53.7,52.6247,0.8491,0.98,0.0846,11.5236,0.0838,0.1829,0.7835,0.1625,-0.0034,0.0213,0.0491,0.0211,21.92,67.32,6.64,0,0,0,0,0,0,0.0,242,2,0.367629,246,2,0.7412,2,0.0,0.0,0.33332,
CorridorStructured,mpc_hard,10,13,goal_reached,low,4,1,536,53.6,52.5114,0.8509,0.9797,0.0695,9.7469,0.0652,0.1748,0.9935,0.1621,-0.0042,0.0204,0.0496,0.02,23.13,174.5,8.65,0,0,0,0,0,0,0.0,239,2,0.393583,199,0,0.8041,2,0.0,0.0,0.389477,
CorridorStructured,mpc_hard,10,11,goal_reached,low,4,1,536,53.6,52.7657,0.8468,0.9844,0.0574,10.058,0.0603,0.1546,0.712,0.1424,-0.0062,0.0177,0.0491,0.0166,23.4,42.18,4.81,0,0,0,0,0,0,0.0,288,3,0.464189,292,3,0.6082,3,0.0,0.0,0.416638,
CorridorStructured,mpc_hard,10,15,goal_reached,low,4,1,536,53.6,52.2043,0.8559,0.974,0.0769,6.6773,0.0143,0.0335,0.1916,0.0303,-0.0057,0.015,0.0491,0.0138,23.66,31.89,3.93,0,0,0,0,0,0,0.0,,,0.463006,235,2,0.7108,3,0.0,0.0,0.463006,
CorridorStructured,mpc_hard,10,7,goal_reached,low,4,1,536,53.6,52.3138,0.8541,0.976,0.0761,8.1009,0.026,0.067,0.4112,0.0617,-0.005,0.0172,0.0491,0.0165,25.99,82.28,4.27,0,0,0,0,0,0,0.0,369,2,0.422609,366,2,0.6698,2,0.0,1.3e-09,0.422609,
CorridorStructured,mpc_hard,10,9,goal_reached,low,4,1,542,54.2,53.1117,0.8413,0.9799,0.076,8.666,0.0553,0.1662,1.0156,0.1568,-0.0075,0.0209,0.0542,0.0195,28.05,239.99,16.17,0,0,0,0,0,0,0.0,394,1,0.389966,394,1,0.8266,2,0.0,0.0,0.389966,
CorridorStructured,mpc_hard,10,1,solver_fail:Infeasible_Problem_Detected,mid,8,0,137,13.7,13.2506,3.3722,0.9672,0.1355,1.5052,0.0491,0.1047,0.4245,0.0925,-0.0204,0.027,0.0491,0.0177,22.37,246.27,20.14,1,0,0,0,1,0,0.007281,136,7,0.488604,107,3,1.292,2,0.0,0.0,0.44044,
