controller,n_runs,scenario,completion_time_s_mean,completion_time_s_std,dyn_body_collision_steps_mean,dyn_body_collision_steps_std,dyn_exclusion_violation_steps_mean,dyn_exclusion_violation_steps_std,goal_reached_mean,goal_reached_std,max_cont_err_mean,max_cont_err_std,max_solve_ms_mean,max_solve_ms_std,mean_cont_err_mean,mean_cont_err_std,mean_lag_err_mean,mean_lag_err_std,mean_solve_ms_mean,mean_solve_ms_std,mean_speed_mean,mean_speed_std,min_clearance_m_mean,min_clearance_m_std,min_dyn_body_clearance_mean,min_dyn_body_clearance_std,path_efficiency_mean,path_efficiency_std,rms_cont_err_mean,rms_cont_err_std,rms_lag_err_mean,rms_lag_err_std,smoothness_mean,smoothness_std,solver_fail_count_mean,solver_fail_count_std,static_body_collision_steps_mean,static_body_collision_steps_std,static_zone_violation_steps_mean,static_zone_violation_steps_std,total_body_collision_steps_mean,total_body_collision_steps_std,worst_dyn_excl_depth_mean,worst_dyn_excl_depth_std
mpc_hard,60,CorridorStructured,44.233333,16.900648,0.0,0.0,0.283333,0.519348,0.6,0.489898,0.78048,0.341115,211.663667,152.333354,0.142823,0.151511,-0.008818,0.006345,31.768833,10.988256,0.927135,0.131167,0.300039,0.10454,0.409281,0.048362,1.490273,1.067665,0.235857,0.17307,0.026162,0.005842,9.877252,4.777528,0.516667,0.562485,0.0,0.0,27.666667,86.795289,0.0,0.0,0.007545,0.024692
mpc_hard,60,OpenClutter,45.546667,16.344209,0.0,0.0,0.266667,0.512076,0.65,0.47697,0.766197,0.725171,209.344,185.447071,0.136292,0.208057,-0.002458,0.006963,41.1995,10.730262,0.939227,0.1417,0.313527,0.104252,0.412022,0.114013,1.377502,1.080457,0.228112,0.318243,0.025135,0.022426,9.315108,3.559517,0.366667,0.546707,0.0,0.0,27.016667,105.757504,0.0,0.0,0.014536,0.035311
