scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,6,goal_reached,low,4,1,536,53.6,52.6594,0.8485,0.9825,0.0677,12.6167,0.1524,0.3117,1.1852,0.2719,-0.0069,0.0224,0.0495,0.0213,32.33,66.39,3.73,0,0,0,0,20,0,0.035164,152,3,0.367311,239,2,0.6884,2,0.0,0.0,0.331637,
CorridorStructured,mpc_soft,10,10,goal_reached,low,4,1,537,53.7,52.6251,0.8491,0.98,0.0845,11.525,0.0838,0.1828,0.7833,0.1625,-0.0033,0.0214,0.0491,0.0211,33.04,49.69,3.03,0,0,0,0,13,0,0.000452,429,1,0.367565,246,2,0.7412,2,0.0,0.0,0.33353,
CorridorStructured,mpc_soft,10,0,goal_reached,low,4,1,537,53.7,52.6749,0.8483,0.9809,0.0766,12.1424,0.0717,0.1475,0.6271,0.1288,-0.0096,0.022,0.0492,0.0198,33.63,42.73,2.6,0,0,0,0,13,0,0.000442,375,1,0.367726,434,3,1.0708,2,0.0,0.0,0.367726,
CorridorStructured,mpc_soft,10,9,goal_reached,low,4,1,542,54.2,53.1118,0.8413,0.9799,0.076,8.6634,0.0553,0.1662,1.0158,0.1568,-0.0074,0.0208,0.0534,0.0194,33.6,70.08,6.74,0,0,0,0,8,0,0.000407,394,1,0.389666,394,1,0.8266,2,0.0,0.0,0.389666,
CorridorStructured,mpc_soft,10,3,goal_reached,low,4,1,536,53.6,52.2209,0.8557,0.9743,0.1004,7.7379,0.0342,0.0792,0.4049,0.0715,-0.0044,0.0241,0.0495,0.0237,34.56,58.4,5.12,0,0,0,0,9,0,0.005238,337,2,0.375607,224,1,0.7407,2,0.0,0.0,0.200796,
CorridorStructured,mpc_soft,10,15,goal_reached,low,4,1,536,53.6,52.2043,0.8559,0.974,0.0769,6.6773,0.0143,0.0335,0.1916,0.0303,-0.0057,0.015,0.0491,0.0138,35.65,49.36,4.42,0,0,0,0,0,0,0.0,,,0.463005,235,2,0.7108,3,0.0,0.0,0.463005,
CorridorStructured,mpc_soft,10,14,goal_reached,low,4,1,536,53.6,52.6357,0.8489,0.982,0.0663,7.8975,0.0504,0.1266,0.7072,0.1162,-0.0093,0.0266,0.2497,0.0249,35.85,65.51,7.42,0,0,0,0,4,0,0.00122,212,1,0.418094,225,3,0.9515,2,0.0,0.0,0.366047,
CorridorStructured,mpc_soft,10,12,goal_reached,low,4,1,567,56.7,51.1321,0.8739,0.9018,0.2789,10.2065,0.2038,0.3171,0.7269,0.243,-0.0077,0.0236,0.0494,0.0223,37.17,215.77,17.81,0,0,54,0,4,0,0.001403,298,0,0.506977,293,0,0.9489,2,0.0,6.5e-09,0.2,
CorridorStructured,mpc_soft,10,1,goal_reached,low,4,1,536,53.6,52.4115,0.8526,0.9778,0.0727,9.0866,0.0491,0.127,0.7439,0.1172,-0.0056,0.0201,0.0493,0.0193,40.15,77.26,8.71,0,0,0,0,8,0,0.000738,82,1,0.368423,360,3,0.5634,2,0.0,0.0,0.368423,
CorridorStructured,mpc_soft,10,4,solver_fail:Infeasible_Problem_Detected,low,4,0,419,41.9,39.0476,1.1443,0.9319,0.2008,12.7335,0.0745,0.1463,0.5082,0.1259,-0.0064,0.0215,0.0491,0.0205,52.3,214.59,11.0,1,0,8,0,17,0,0.002642,363,2,0.38183,336,2,0.9117,2,0.0,5e-10,0.2,
CorridorStructured,mpc_soft,10,11,goal_reached,low,4,1,536,53.6,52.7656,0.8468,0.9844,0.0574,10.0579,0.0602,0.1546,0.7118,0.1424,-0.0062,0.0177,0.0491,0.0166,45.4,78.87,10.36,0,0,0,0,3,0,0.000613,259,2,0.464096,292,3,0.6082,3,0.0,0.0,0.416703,
CorridorStructured,mpc_soft,10,7,goal_reached,low,4,1,536,53.6,52.3137,0.8542,0.976,0.0761,8.1006,0.026,0.067,0.4111,0.0617,-0.005,0.0172,0.0491,0.0165,50.16,60.89,3.66,0,0,0,0,2,0,0.000268,369,2,0.422691,366,2,0.6698,2,0.0,0.0,0.422691,
CorridorStructured,mpc_soft,10,13,goal_reached,low,4,1,536,53.6,52.5114,0.8509,0.9797,0.0695,9.7453,0.0652,0.1747,0.9934,0.1621,-0.0041,0.0204,0.0493,0.02,50.24,91.91,5.4,0,0,0,0,3,0,0.000555,239,2,0.393544,199,0,0.8041,2,0.0,0.0,0.389626,
CorridorStructured,mpc_soft,10,8,goal_reached,low,4,1,536,53.6,52.4625,0.8517,0.9788,0.0752,10.0112,0.0407,0.0914,0.457,0.0818,-0.0076,0.0223,0.0491,0.021,50.57,61.01,3.53,0,0,0,0,5,0,0.000262,423,1,0.443309,144,0,0.8545,2,0.0,0.0,0.443309,
